Identif,MonthlyPeoples,DailyPeoples,HourlyPeoples_08_22,HourlyPeoples_08_10,HourlyPeoples_17_19,HourlyPeoples_22_08,DistrictName,WKT,HeatmapPoint,Author,lat1,lon1,lat2,lon2,CoordinateLan,CoordinateLng,P,RentCost,NormalizeRentCost,NormalizeTraffic,RelativeValue
72104,203233,6774,420,643,575,88,Хамовники,"LINESTRING (37.573372 55.740848, 37.573458 55.740827)",POINT (37.5734 55.7408),myData.biz,55.740848,37.573372,55.740827,37.573458,55.7408,37.5734,0.89,372855.7621141417,0.5964752682384087,0.12532162530867397,0.041619213685630665
72105,203233,6774,420,643,575,88,Хамовники,"LINESTRING (37.573458 55.740827, 37.573479 55.74086)",POINT (37.5735 55.7408),myData.biz,55.740827,37.573458,55.74086,37.573479,55.7408,37.5735,0.89,372855.7621141417,0.5964752682384087,0.12532162530867397,0.041619213685630665
72106,203233,6774,420,643,575,88,Хамовники,"LINESTRING (37.573479 55.74086, 37.573624 55.741081)",POINT (37.5736 55.741),myData.biz,55.74086,37.573479,55.741081,37.573624,55.741,37.5736,0.6957254920473714,370732.0219888915,0.593077828284002,0.12532162530867397,0.11609351230221863
72334,85345,2844,176,270,241,36,Хамовники,"LINESTRING (37.571818 55.745223, 37.575429 55.745301)",POINT (37.5736 55.7453),myData.biz,55.745223,37.571818,55.745301,37.575429,55.7453,37.5736,0.3072177318167862,422638.02404874313,0.6761141297480894,0.05261642034423467,0.08833139175090149
72335,85345,2844,176,270,241,36,Хамовники,"LINESTRING (37.575429 55.745301, 37.57611 55.745316)",POINT (37.5758 55.7453),myData.biz,55.745301,37.575429,55.745316,37.57611,55.7453,37.5758,0.47935660459170343,432207.25571346784,0.6914224481266759,0.05261642034423467,0.06324569955350877
72336,85345,2844,176,270,241,36,Хамовники,"LINESTRING (37.57611 55.745316, 37.576198 55.745281)",POINT (37.5762 55.7453),myData.biz,55.745316,37.57611,55.745281,37.576198,55.7453,37.5762,0.5250801589804462,434288.53847326065,0.694751967176802,0.05261642034423467,0.057068899185242515
72337,85345,2844,176,270,241,36,Хамовники,"LINESTRING (37.576198 55.745281, 37.576303 55.74528)",POINT (37.5763 55.7453),myData.biz,55.745281,37.576198,55.74528,37.576303,55.7453,37.5763,0.5371765510091113,429693.90708814765,0.6874017344162308,0.05261642034423467,0.0569545239680043
72338,85345,2844,176,270,241,36,Хамовники,"LINESTRING (37.576303 55.74528, 37.576623 55.745275)",POINT (37.5765 55.7453),myData.biz,55.74528,37.576303,55.745275,37.576623,55.7453,37.5765,0.5619977588557689,430070.2276787545,0.6880037509223901,0.05261642034423467,0.05379625126518386
72339,85345,2844,176,270,241,36,Хамовники,"LINESTRING (37.576623 55.745275, 37.576793 55.745272)",POINT (37.5767 55.7453),myData.biz,55.745275,37.576623,55.745272,37.576793,55.7453,37.5767,0.5873878870074655,430386.08838395064,0.6885090471058081,0.05261642034423467,0.05059571277920471
72340,74949,2498,155,237,212,32,Хамовники,"LINESTRING (37.576793 55.745272, 37.576898 55.745272)",POINT (37.5768 55.7453),myData.biz,55.745272,37.576793,55.745272,37.576898,55.7453,37.5768,0.6001621295974257,422014.5571628702,0.6751167425051166,0.04620488303076502,0.044905976147716506
72341,74949,2498,155,237,212,32,Хамовники,"LINESTRING (37.576898 55.745272, 37.576914 55.745188)",POINT (37.5769 55.7452),myData.biz,55.745272,37.576898,55.745188,37.576914,55.7452,37.5769,0.6498143349939578,424176.71431407577,0.678575639856009,0.04620488303076502,0.03891078896566688
72342,74949,2498,155,237,212,32,Хамовники,"LINESTRING (37.576914 55.745188, 37.577882 55.745265)",POINT (37.5774 55.7452),myData.biz,55.745188,37.576914,55.745265,37.577882,55.7452,37.5774,0.7225069167828722,424501.0368066355,0.6790944727307259,0.04620488303076502,0.03078380111136164
72343,72272,2409,149,228,204,31,Хамовники,"LINESTRING (37.577882 55.745265, 37.57821 55.745291)",POINT (37.578 55.7453),myData.biz,55.745265,37.577882,55.745291,37.57821,55.7453,37.578,0.7204179567777973,479359.64262397453,0.7668541835498243,0.04455389367061128,0.021728391358096212
72344,72272,2409,149,228,204,31,Хамовники,"LINESTRING (37.57821 55.745291, 37.579418 55.745387)",POINT (37.5788 55.7453),myData.biz,55.745291,37.57821,55.745387,37.579418,55.7453,37.5788,0.7086099255029318,490749.4199931764,0.7850749085085168,0.04455389367061128,0.020876252850079793
72345,72272,2409,149,228,204,31,Хамовники,"LINESTRING (37.579418 55.745387, 37.579694 55.745409)",POINT (37.5796 55.7454),myData.biz,55.745387,37.579418,55.745409,37.579694,55.7454,37.5796,0.5892746352607993,504353.75618859753,0.8068383600692671,0.04455389367061128,0.026446188028779172
72346,72272,2409,149,228,204,31,Хамовники,"LINESTRING (37.579694 55.745409, 37.579784 55.745414)",POINT (37.5797 55.7454),myData.biz,55.745409,37.579694,55.745414,37.579784,55.7454,37.5797,0.5786522813227302,504353.75618859753,0.8068383600692671,0.04455389367061128,0.027130150583010014
72347,40876,1362,84,129,115,17,Хамовники,"LINESTRING (37.579784 55.745414, 37.579801 55.745415)",POINT (37.5798 55.7454),myData.biz,55.745414,37.579784,55.745415,37.579801,55.7454,37.5798,0.5678607686142582,505086.781912564,0.8080110133767984,0.02519100164543878,0.015636892740950675
72348,40876,1362,84,129,115,17,Хамовники,"LINESTRING (37.579801 55.745415, 37.579828 55.745416)",POINT (37.5798 55.7454),myData.biz,55.745415,37.579801,55.745416,37.579828,55.7454,37.5798,0.5678607686142582,505086.781912564,0.8080110133767984,0.02519100164543878,0.015636892740950675
72349,40876,1362,84,129,115,17,Хамовники,"LINESTRING (37.579828 55.745416, 37.580033 55.745428)",POINT (37.5799 55.7454),myData.biz,55.745416,37.579828,55.745428,37.580033,55.7454,37.5799,0.5569686011598542,505086.781912564,0.8080110133767984,0.02519100164543878,0.0160310241732088
72350,40876,1362,84,129,115,17,Хамовники,"LINESTRING (37.580033 55.745428, 37.580052 55.745489)",POINT (37.58 55.7455),myData.biz,55.745428,37.580033,55.745489,37.580052,55.7455,37.58,0.52005719940862,505840.46535089955,0.8092167137334153,0.02519100164543878,0.017257594192618377
72351,40876,1362,84,129,115,17,Хамовники,"LINESTRING (37.580052 55.745489, 37.580865 55.745535)",POINT (37.5805 55.7455),myData.biz,55.745489,37.580052,55.745535,37.580865,55.7455,37.5805,0.4731125522384664,503824.22474270104,0.8059912454576376,0.02519100164543878,0.019265914374906885
72352,40876,1362,84,129,115,17,Хамовники,"LINESTRING (37.580865 55.745535, 37.58095 55.745515)",POINT (37.5809 55.7455),myData.biz,55.745535,37.580865,55.745515,37.58095,55.7455,37.5809,0.4374499892175185,510565.72339847987,0.8167759156785401,0.02519100164543878,0.019426481240996215
72353,40876,1362,84,129,115,17,Хамовники,"LINESTRING (37.58095 55.745515, 37.580973 55.745418)",POINT (37.581 55.7455),myData.biz,55.745515,37.58095,55.745418,37.580973,55.7455,37.581,0.42894619387792643,510565.72339847987,0.8167759156785401,0.02519100164543878,0.019720141924447408
72354,40876,1362,84,129,115,17,Хамовники,"LINESTRING (37.580973 55.745418, 37.581132 55.745401)",POINT (37.5811 55.7454),myData.biz,55.745418,37.580973,55.745401,37.581132,55.7454,37.5811,0.4340196549005902,510565.72339847987,0.8167759156785401,0.02519100164543878,0.019544940620572913
72355,32759,1091,67,103,92,14,Хамовники,"LINESTRING (37.581132 55.745401, 37.581103 55.74518)",POINT (37.5811 55.7453),myData.biz,55.745401,37.581132,55.74518,37.581103,55.7453,37.5811,0.44766385601246844,496766.83509080246,0.7947012305956018,0.020184994683777255,0.017124719189864954
72356,23911,797,49,75,67,10,Хамовники,"LINESTRING (37.581103 55.74518, 37.581324 55.745152)",POINT (37.5812 55.7452),myData.biz,55.74518,37.581103,55.745152,37.581324,55.7452,37.5812,0.4507843918606941,496091.4880193389,0.7936208483508996,0.014728157231913125,0.01248999070578834
72358,8117,270,16,25,22,3,Хамовники,"LINESTRING (37.581132 55.745401, 37.582653 55.745235)",POINT (37.5819 55.7453),myData.biz,55.745401,37.581132,55.745235,37.582653,55.7453,37.5819,0.37766630580145316,551519.1931742876,0.882290972268396,0.004987505026359091,0.0027335148867211395
72359,6562,218,13,20,18,2,Хамовники,"LINESTRING (37.582653 55.745235, 37.582854 55.744769)",POINT (37.5828 55.745),myData.biz,55.745235,37.582653,55.744769,37.582854,55.745,37.5828,0.33184215849782567,485630.4244447642,0.776885827464264,0.004028488046516333,0.0044931748225205
72360,6352,211,13,20,17,2,Хамовники,"LINESTRING (37.582854 55.744769, 37.582955 55.744537)",POINT (37.5829 55.7447),myData.biz,55.744769,37.582854,55.744537,37.582955,55.7447,37.5829,0.33603014557051286,485986.4852583931,0.7774554335191851,0.003898974499399304,0.0043104316357927275
72361,6352,211,13,20,17,2,Хамовники,"LINESTRING (37.582955 55.744537, 37.583226 55.743929)",POINT (37.5831 55.7442),myData.biz,55.744537,37.582955,55.743929,37.583226,55.7442,37.5831,0.3311250675902486,449505.6447967898,0.7190954376416365,0.003898974499399304,0.00548099135763895
72362,6352,211,13,20,17,2,Хамовники,"LINESTRING (37.583226 55.743929, 37.583248 55.743808)",POINT (37.5832 55.743899999999996),myData.biz,55.743929,37.583226,55.743808,37.583248,55.7439,37.5832,0.324200905436247,449146.8956562793,0.7185215309526362,0.003898974499399304,0.005549044276025058
72363,6352,211,13,20,17,2,Хамовники,"LINESTRING (37.583248 55.743808, 37.583271 55.743769)",POINT (37.5833 55.7438),myData.biz,55.743808,37.583248,55.743769,37.583271,55.7438,37.5833,0.3168921085963349,448078.1479432765,0.7168118084973482,0.003898974499399304,0.005643127291097623
72364,6352,211,13,20,17,2,Хамовники,"LINESTRING (37.583271 55.743769, 37.583314 55.743699)",POINT (37.5833 55.7437),myData.biz,55.743769,37.583271,55.743699,37.583314,55.7437,37.5833,0.3156579499904724,447824.2407581467,0.7164056220693504,0.003898974499399304,0.005661431378948276
72366,135433,4514,280,428,383,58,Хамовники,"LINESTRING (37.573103 55.740439, 37.573199 55.740419)",POINT (37.5732 55.7404),myData.biz,55.740439,37.573103,55.740419,37.573199,55.7404,37.5732,0.89,377457.091237579,0.6038362156638848,0.0835072515251762,0.02722680345267157
72367,135433,4514,280,428,383,58,Хамовники,"LINESTRING (37.573199 55.740419, 37.57335 55.740437)",POINT (37.5733 55.7404),myData.biz,55.740419,37.573199,55.740437,37.57335,55.7404,37.5733,0.95,377457.091237579,0.6038362156638848,0.0835072515251762,0.012375819751214361
72368,135433,4514,280,428,383,58,Хамовники,"LINESTRING (37.57335 55.740437, 37.57342 55.740445)",POINT (37.5734 55.7404),myData.biz,55.740437,37.57335,55.740445,37.57342,55.7404,37.5734,0.95,377457.091237579,0.6038362156638848,0.0835072515251762,0.012375819751214361
72369,135433,4514,280,428,383,58,Хамовники,"LINESTRING (37.57342 55.740445, 37.573641 55.740499)",POINT (37.5735 55.7405),myData.biz,55.740445,37.57342,55.740499,37.573641,55.7405,37.5735,0.95,375597.5171103983,0.600861373609177,0.0835072515251762,0.012468751287394763
72370,135433,4514,280,428,383,58,Хамовники,"LINESTRING (37.573641 55.740499, 37.573882 55.740513)",POINT (37.5738 55.7405),myData.biz,55.740499,37.573641,55.740513,37.573882,55.7405,37.5738,0.95,376423.0296280757,0.6021819820852681,0.0835072515251762,0.012427496601559666
72371,135433,4514,280,428,383,58,Хамовники,"LINESTRING (37.573882 55.740513, 37.573929 55.740407)",POINT (37.5739 55.7405),myData.biz,55.740513,37.573882,55.740407,37.573929,55.7405,37.5739,0.95,377044.2807772398,0.6031758247173287,0.0835072515251762,0.01239644980283205
72372,99183,3306,205,314,281,42,Хамовники,"LINESTRING (37.573929 55.740407, 37.575027 55.740418)",POINT (37.5745 55.7404),myData.biz,55.740407,37.573929,55.740418,37.575027,55.7404,37.5745,0.95,419270.90660287905,0.6707276047181446,0.0611507463680701,0.007532377872676226
72373,22413,747,46,70,63,9,Хамовники,"LINESTRING (37.575027 55.740418, 37.574827 55.740446)",POINT (37.5749 55.7404),myData.biz,55.740418,37.575027,55.740446,37.574827,55.7404,37.5749,0.95,416314.2849615102,0.6659977677785772,0.013804293929144989,0.001724799355095792
72374,22413,747,46,70,63,9,Хамовники,"LINESTRING (37.574827 55.740446, 37.574966 55.740754)",POINT (37.5749 55.7406),myData.biz,55.740446,37.574827,55.740754,37.574966,55.7406,37.5749,0.95,418401.74147802417,0.6693371632573227,0.013804293929144989,0.0017075545985867045
72375,76770,2559,159,243,217,33,Хамовники,"LINESTRING (37.575027 55.740418, 37.575281 55.740382)",POINT (37.5752 55.7404),myData.biz,55.740418,37.575027,55.740382,37.575281,55.7404,37.5752,0.95,418401.74147802417,0.6693371632573227,0.04732795050362268,0.005854342129988997
72376,76770,2559,159,243,217,33,Хамовники,"LINESTRING (37.575281 55.740382, 37.575452 55.740353)",POINT (37.5754 55.7404),myData.biz,55.740382,37.575281,55.740353,37.575452,55.7404,37.5754,0.95,414588.6117506398,0.6632371328754862,0.04732795050362268,0.005962342367361875
72377,76770,2559,159,243,217,33,Хамовники,"LINESTRING (37.575452 55.740353, 37.575705 55.740904)",POINT (37.5756 55.7406),myData.biz,55.740353,37.575452,55.740904,37.575705,55.7406,37.5756,0.89,411441.90231458616,0.6582032041777848,0.04732795050362268,0.013313228311519397
72378,71953,2398,149,227,203,31,Хамовники,"LINESTRING (37.575705 55.740904, 37.575887 55.740877)",POINT (37.5758 55.7409),myData.biz,55.740904,37.575705,55.740877,37.575887,55.7409,37.5758,0.6866057037427997,385014.1272067317,0.6159255365903155,0.04435715642522874,0.03994617749528861
72379,71953,2398,149,227,203,31,Хамовники,"LINESTRING (37.575887 55.740877, 37.575836 55.74077)",POINT (37.5759 55.7408),myData.biz,55.740877,37.575887,55.74077,37.575836,55.7408,37.5759,0.7123719960117957,382299.72451520566,0.6115831878976038,0.04435715642522874,0.037076428590649725
72380,71953,2398,149,227,203,31,Хамовники,"LINESTRING (37.575836 55.74077, 37.576097 55.740735)",POINT (37.576 55.7408),myData.biz,55.74077,37.575836,55.740735,37.576097,55.7408,37.576,0.6926295654340228,383849.9626927542,0.6140631717057119,0.04435715642522874,0.039368332621215786
72381,71953,2398,149,227,203,31,Хамовники,"LINESTRING (37.576097 55.740735, 37.576289 55.740708)",POINT (37.5762 55.7407),myData.biz,55.740735,37.576097,55.740708,37.576289,55.7407,37.5762,0.6893930674977446,381574.4072466188,0.6104228661432518,0.04435715642522874,0.040158114122973515
72382,71953,2398,149,227,203,31,Хамовники,"LINESTRING (37.576289 55.740708, 37.576322 55.740704)",POINT (37.5763 55.7407),myData.biz,55.740708,37.576289,55.740704,37.576322,55.7407,37.5763,0.6678987363177542,381842.0671147205,0.6108510533396362,0.04435715642522874,0.0428899059811773
72383,52140,1738,108,165,147,22,Хамовники,"LINESTRING (37.576322 55.740704, 37.576494 55.740682)",POINT (37.5764 55.7407),myData.biz,55.740704,37.576322,55.740682,37.576494,55.7407,37.5764,0.6472248749114536,379120.67873314547,0.6064975293330528,0.03213786162032549,0.033378545189223556
72384,52140,1738,108,165,147,22,Хамовники,"LINESTRING (37.576494 55.740682, 37.576548 55.740765)",POINT (37.5765 55.7407),myData.biz,55.740682,37.576494,55.740765,37.576548,55.7407,37.5765,0.6273826308844382,377263.72716234234,0.6035268826964727,0.03213786162032549,0.03552211587011083
72385,49743,1658,103,157,140,21,Хамовники,"LINESTRING (37.576548 55.740765, 37.576624 55.740756)",POINT (37.5766 55.7408),myData.biz,55.740765,37.576548,55.740756,37.576624,55.7408,37.5766,0.5838282804849931,378765.58189848275,0.605929465397441,0.030659556989661118,0.03761988059167141
72386,49743,1658,103,157,140,21,Хамовники,"LINESTRING (37.576624 55.740756, 37.576697 55.740747)",POINT (37.5767 55.7408),myData.biz,55.740756,37.576624,55.740747,37.576697,55.7408,37.5767,0.5676905724752741,377786.49515004945,0.6043631775082551,0.030659556989661118,0.03923397368558192
72387,49743,1658,103,157,140,21,Хамовники,"LINESTRING (37.576697 55.740747, 37.576775 55.740738)",POINT (37.5767 55.7407),myData.biz,55.740747,37.576697,55.740738,37.576775,55.7407,37.5767,0.5901744258073617,376302.03250667645,0.601988417698683,0.030659556989661118,0.03741671459203862
72388,49743,1658,103,157,140,21,Хамовники,"LINESTRING (37.576775 55.740738, 37.576911 55.740721)",POINT (37.5768 55.7407),myData.biz,55.740738,37.576775,55.740721,37.576911,55.7407,37.5768,0.5727768539835734,377786.49515004945,0.6043631775082551,0.030659556989661118,0.03877237136523312
72389,49743,1658,103,157,140,21,Хамовники,"LINESTRING (37.576911 55.740721, 37.577082 55.740701)",POINT (37.577 55.7407),myData.biz,55.740721,37.576911,55.740701,37.577082,55.7407,37.577,0.5402731557536913,377786.49515004945,0.6043631775082551,0.030659556989661118,0.041722224317404404
72390,49743,1658,103,157,140,21,Хамовники,"LINESTRING (37.577082 55.740701, 37.577325 55.741236)",POINT (37.5772 55.741),myData.biz,55.740701,37.577082,55.741236,37.577325,55.741,37.5772,0.4706443162860396,376515.82927622605,0.6023304377407565,0.030659556989661118,0.04828817772299405
72391,49743,1658,103,157,140,21,Хамовники,"LINESTRING (37.577325 55.741236, 37.577351 55.741247)",POINT (37.5773 55.7412),myData.biz,55.741236,37.577325,55.741247,37.577351,55.7412,37.5773,0.4743704942716801,377415.02475511073,0.6037689200722163,0.030659556989661118,0.04777483093622067
72392,23403,780,48,74,66,10,Хамовники,"LINESTRING (37.577351 55.741247, 37.577369 55.741285)",POINT (37.5774 55.7413),myData.biz,55.741247,37.577351,55.741285,37.577369,55.7413,37.5774,0.48092241009656783,381121.7001087226,0.609698650736834,0.014414857794125265,0.02184981197024671
72393,23403,780,48,74,66,10,Хамовники,"LINESTRING (37.577369 55.741285, 37.577678 55.741246)",POINT (37.5775 55.7413),myData.biz,55.741285,37.577369,55.741246,37.577678,55.7413,37.5775,0.49511062612553175,381121.7001087226,0.609698650736834,0.014414857794125265,0.021252579767477606
72394,6678,222,13,21,18,2,Хамовники,"LINESTRING (37.577678 55.741246, 37.577697 55.74129)",POINT (37.5777 55.7413),myData.biz,55.741246,37.577678,55.74129,37.577697,55.7413,37.5777,0.5259837591883617,416037.03478593734,0.665554238547925,0.0041000288630190715,0.004863073591580822
72395,6921,230,14,21,19,2,Хамовники,"LINESTRING (37.577697 55.74129, 37.578541 55.741175)",POINT (37.5781 55.7412),myData.biz,55.74129,37.577697,55.741175,37.578541,55.7412,37.5781,0.6145635430895275,429048.46535041323,0.6863691930417242,0.0042498945389687764,0.0038437458888104462
72396,6921,230,14,21,19,2,Хамовники,"LINESTRING (37.578541 55.741175, 37.578593 55.741185)",POINT (37.5786 55.7412),myData.biz,55.741175,37.578541,55.741185,37.578593,55.7412,37.5786,0.7492211400432364,427853.786004314,0.6844580122456917,0.0042498945389687764,0.002516119383597472
72397,6921,230,14,21,19,2,Хамовники,"LINESTRING (37.578593 55.741185, 37.578659 55.741175)",POINT (37.5786 55.7412),myData.biz,55.741185,37.578593,55.741175,37.578659,55.7412,37.5786,0.7492211400432364,427853.786004314,0.6844580122456917,0.0042498945389687764,0.002516119383597472
72398,6921,230,14,21,19,2,Хамовники,"LINESTRING (37.578659 55.741175, 37.578734 55.741164)",POINT (37.5787 55.7412),myData.biz,55.741175,37.578659,55.741164,37.578734,55.7412,37.5787,0.89,424722.01926931215,0.6794479880403415,0.0042498945389687764,0.0011211774516082106
72399,5994,199,12,18,16,2,Хамовники,"LINESTRING (37.578734 55.741164, 37.578752 55.741147)",POINT (37.5787 55.7412),myData.biz,55.741164,37.578734,55.741147,37.578752,55.7412,37.5787,0.89,424722.01926931215,0.6794479880403415,0.0036781847381236075,0.0009703529707431965
72400,5994,199,12,18,16,2,Хамовники,"LINESTRING (37.578752 55.741147, 37.579095 55.741081)",POINT (37.5789 55.7411),myData.biz,55.741147,37.578752,55.741081,37.579095,55.7411,37.5789,0.89,424726.8729608599,0.6794557527029735,0.0036781847381236075,0.0009703294660913123
72401,5994,199,12,18,16,2,Хамовники,"LINESTRING (37.579095 55.741081, 37.579424 55.741014)",POINT (37.5793 55.741),myData.biz,55.741081,37.579095,55.741014,37.579424,55.741,37.5793,0.95,424726.8729608599,0.6794557527029735,0.0036781847381236075,0.00044105884822332424
72402,29504,983,61,93,83,12,Хамовники,"LINESTRING (37.573929 55.740407, 37.574043 55.74026)",POINT (37.574 55.7403),myData.biz,55.740407,37.573929,55.74026,37.574043,55.7403,37.574,0.95,372467.80472577905,0.5958546358379754,0.018177534703463314,0.002748195333076923
72403,29504,983,61,93,83,12,Хамовники,"LINESTRING (37.574043 55.74026, 37.57424 55.740125)",POINT (37.5741 55.7402),myData.biz,55.74026,37.574043,55.740125,37.57424,55.7402,37.5741,0.95,420908.5686678613,0.6733474443422283,0.018177534703463314,0.002221242920496404
